"ESA_Population_Name","Brood_Year","Species","pNOB","pHOB","Total_Releases","Popfit","Best_Value","NOSAIJ","NOSAEJ","pHOSIJ","pHOSEJ","TSAIJ","TSAEJ","pHOS","pNOS","pNI","NOSA","TSA"
"Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,77,NA,0.323,NA,114,0.323,0.677,NA,77,114
"Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,27,NA,0.357,NA,77,0.357,0.643,NA,27,77
"Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",2019,"chinook",NA,NA,0,"Same","Yes",NA,38,NA,0.759,NA,163,0.759,0.241,NA,38,163
"Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",2020,"chinook",NA,NA,0,"Same","Yes",NA,58,NA,0.658,NA,178,0.658,0.342,NA,58,178
"Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",2021,"chinook",NA,NA,0,"Same","Yes",NA,86,NA,0.685,NA,275,0.685,0.315,NA,86,275
"Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2010,"chinook",0,1,862000,"Portion","Yes",NA,83,NA,0.514,NA,170,0.514,0.486,0,83,170
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2011,"chinook",NA,NA,893000,"Portion","Yes",NA,62,NA,0.851,NA,416,0.851,0.149,NA,62,416
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2012,"chinook",0,1,2620000,"Portion","Yes",NA,35,NA,0.781,NA,160,0.781,0.219,0,35,160
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2013,"chinook",0,1,930000,"Portion","Yes",NA,91,NA,0.945,NA,1644,0.945,0.055,0,91,1644
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2014,"chinook",0,1,975000,"Portion","Yes",NA,185,NA,0.809,NA,969,0.809,0.191,0,185,969
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2015,"chinook",0,1,875000,"Portion","Yes",NA,219,NA,0.711,NA,762,0.711,0.289,0,219,762
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2016,"chinook",0,1,910000,"Portion","Yes",NA,80,NA,0.774,NA,356,0.774,0.226,0,80,356
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2017,"chinook",NA,NA,0,"Portion","Yes",NA,295,NA,0.477,NA,565,0.477,0.523,NA,295,565
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2018,"chinook",NA,NA,0,"Portion","Yes",NA,515,NA,0.298,NA,734,0.298,0.702,NA,515,734
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2019,"chinook",0,1,245800,"Portion","Yes",NA,344,NA,0.418,NA,591,0.418,0.582,0,344,591
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2020,"chinook",0,1,19713,"Portion","Yes",NA,203,NA,0.652,NA,581,0.652,0.348,0,203,581
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2021,"chinook",0,1,609000,"Portion","Yes",NA,168,NA,0.496,NA,343,0.496,0.504,0,168,343
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2022,"chinook",0,1,214800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2010,"chinook",0.039615976012681,0.960384023987319,5927622,"Same","Yes",NA,593,NA,0.888,NA,5315,0.888,0.112,0.0427073024151316,593,5315
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2011,"chinook",0.117270191049501,0.882729808950499,6738907,"Same","Yes",NA,428,NA,0.944,NA,7591,0.944,0.056,0.110499844468006,428,7591
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2012,"chinook",0.0476385408968358,0.952361459103164,6679346,"Same","Yes",NA,288,NA,0.961,NA,7477,0.961,0.039,0.0472305379630623,288,7477
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2013,"chinook",0.134653498950368,0.865346501049632,7064595,"Same","Yes",NA,812,NA,0.904,NA,8487,0.904,0.096,0.129642367821843,812,8487
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2014,"chinook",0.0756189455841084,0.924381054415892,7127073,"Same","Yes",NA,764,NA,0.919,NA,9451,0.919,0.081,0.076028056694315,764,9451
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2015,"chinook",0.0918130665718722,0.908186933428128,4484851,"Same","Yes",NA,2889,NA,0.549,NA,6423,0.549,0.451,0.143275896452986,2889,6423
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2016,"chinook",0,1,6761266,"Same","Yes",NA,2539,NA,0.398,NA,4226,0.398,0.602,0,2539,4226
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2017,"chinook",0,1,6959854,"Same","Yes",NA,1732,NA,0.43,NA,3041,0.43,0.57,0,1732,3041
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2018,"chinook",0,1,6746987,"Same","Yes",NA,1643,NA,0.353,NA,2548,0.353,0.647,0,1643,2548
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2019,"chinook",0,1,6872516,"Same","Yes",NA,1474,NA,0.464,NA,2763,0.464,0.536,0,1474,2763
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2020,"chinook",0,1,7170570,"Same","Yes",NA,3219,NA,0.32,NA,4700,0.32,0.68,0,3219,4700
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2021,"chinook",0,1,2629653,"Same","Yes",NA,1971,NA,0.527,NA,4195,0.527,0.473,0,1971,4195
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2022,"chinook",0,1,2519810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2010,"chinook",0.0170943774332038,0.982905622566796,559545,"Same","Yes",NA,46,NA,0,NA,46,0,1,1,46,46
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2011,"chinook",0,1,521462,"Same","Yes",NA,172,NA,0,NA,172,0,1,NA,172,172
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2012,"chinook",0.00400002972890196,0.995999970271098,268024,"Same","Yes",NA,81,NA,0,NA,81,0,1,1,81,81
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2013,"chinook",0,1,602235,"Same","Yes",NA,107,NA,0,NA,107,0,1,NA,107,107
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2014,"chinook",0.00268099290567586,0.997319007094324,481624,"Same","Yes",NA,55,NA,0,NA,55,0,1,1,55,55
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2015,"chinook",0,1,533954,"Same","Yes",NA,31,NA,0,NA,31,0,1,NA,31,31
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2016,"chinook",0,1,509425,"Same","Yes",NA,28,NA,0,NA,28,0,1,NA,28,28
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2017,"chinook",0,1,509909,"Same","Yes",NA,60,NA,0,NA,60,0,1,NA,60,60
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2018,"chinook",0,1,479961,"Same","Yes",NA,57,NA,0,NA,57,0,1,NA,57,57
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2019,"chinook",0,1,499859,"Same","Yes",NA,52,NA,0,NA,52,0,1,NA,52,52
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2020,"chinook",0,1,522702,"Same","Yes",NA,73,NA,0.064,NA,78,0.064,0.936,0,73,78
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2021,"chinook",0,1,509000,"Same","Yes",NA,85,NA,0.1,NA,94,0.1,0.9,0,85,94
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2010,"chinook",NA,NA,0,"Same","Yes",NA,1583,NA,0.36,NA,2490,0.36,0.64,NA,1583,2490
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2011,"chinook",NA,NA,0,"Same","Yes",NA,1672,NA,0.293,NA,2364,0.293,0.707,NA,1672,2364
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2012,"chinook",NA,NA,0,"Same","Yes",NA,1320,NA,0.323,NA,1950,0.323,0.677,NA,1320,1950
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2013,"chinook",NA,NA,0,"Portion","Yes",NA,3796,NA,0.248,NA,5051,0.248,0.752,NA,3796,5051
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2014,"chinook",NA,NA,0,"Portion","Yes",NA,2861,NA,0.428,NA,4998,0.428,0.572,NA,2861,4998
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2015,"chinook",NA,NA,0,"Same","Yes",NA,3466,NA,0.547,NA,7653,0.547,0.453,NA,3466,7653
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2016,"chinook",NA,NA,0,"Same","Yes",NA,2211,NA,0.544,NA,4854,0.544,0.456,NA,2211,4854
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,1994,NA,0.473,NA,3781,0.473,0.527,NA,1994,3781
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,1422,NA,0.367,NA,2243,0.367,0.633,NA,1422,2243
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2019,"chinook",NA,NA,0,"Same","Yes",NA,1498,NA,0.265,NA,2020,0.265,0.735,NA,1498,2020
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2020,"chinook",NA,NA,0,"Same","Yes",NA,3031,NA,0.32,NA,4448,0.32,0.68,NA,3031,4448
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2021,"chinook",NA,NA,0,"Same","Yes",NA,1989,NA,0.479,NA,3823,0.479,0.521,NA,1989,3823
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2010,"chinook",NA,NA,0,"Same","Yes",NA,9294,NA,0,NA,9294,0,1,NA,9294,9294
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2011,"chinook",NA,NA,0,"Same","Yes",NA,8205,NA,0,NA,8205,0,1,NA,8205,8205
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2012,"chinook",NA,NA,0,"Same","Yes",NA,8143,NA,0,NA,8143,0,1,NA,8143,8143
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2013,"chinook",NA,NA,0,"Same","Yes",NA,17022,NA,0,NA,17022,0,1,NA,17022,17022
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2014,"chinook",NA,NA,0,"Same","Yes",NA,20489,NA,0,NA,20489,0,1,NA,20489,20489
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2015,"chinook",NA,NA,0,"Same","Yes",NA,18635,NA,0,NA,18635,0,1,NA,18635,18635
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2016,"chinook",NA,NA,0,"Same","Yes",NA,9311,NA,0,NA,9311,0,1,NA,9311,9311
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,7149,NA,0,NA,7149,0,1,NA,7149,7149
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,4671,NA,0,NA,4671,0,1,NA,4671,4671
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2019,"chinook",NA,NA,0,"Same","Yes",11863,11454,0.01,0.01,11979,11568,0.01,0.99,NA,11863,11979
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2020,"chinook",NA,NA,0,"Same","Yes",25915,25311,0.014,0.014,26280,25664,0.014,0.986,NA,25915,26280
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2021,"chinook",NA,NA,0,"Same","Yes",12624,12422,0.02,0.02,12880,12675,0.02,0.98,NA,12624,12880
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2010,"chinook",0.0986542629664516,0.901345737033548,4405456,"Same","Yes",NA,2550,NA,0.317,NA,3734,0.317,0.683,0.237346929302188,2550,3734
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2011,"chinook",0,1,4494944,"Same","Yes",NA,2745,NA,0.255,NA,3685,0.255,0.745,0,2745,3685
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2012,"chinook",0,1,1519271,"Same","Yes",NA,1553,NA,0.43,NA,2725,0.43,0.57,0,1553,2725
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2013,"chinook",0.010015026621547,0.989984973378453,3153131,"Same","Yes",NA,3477,NA,0.195,NA,4320,0.195,0.805,0.0488502076486059,3477,4320
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2014,"chinook",0.044525662045523,0.955474337954477,3447633,"Same","Yes",NA,2923,NA,0.328,NA,4347,0.328,0.672,0.119523744487922,2923,4347
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2015,"chinook",0.06727818892712,0.93272181107288,3416089,"Same","Yes",NA,4186,NA,0.3,NA,5981,0.3,0.7,0.183180463625272,4186,5981
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2016,"chinook",0.0243951428770746,0.975604857122925,2894928,"Same","Yes",NA,2878,NA,0.259,NA,3885,0.259,0.741,0.0860817254290636,2878,3885
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2017,"chinook",0.176150391495425,0.823849608504575,3274631,"Same","Yes",NA,2924,NA,0.194,NA,3630,0.194,0.806,0.475888707786501,2924,3630
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2018,"chinook",0.30660935870974,0.69339064129026,1755813,"Same","Yes",NA,3002,NA,0.155,NA,3553,0.155,0.845,0.664218246282428,3002,3553
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2019,"chinook",0.213340469665677,0.786659530334323,2311145,"Same","Yes",NA,4514,NA,0.11,NA,5072,0.11,0.89,0.659801323002542,4514,5072
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2020,"chinook",0.197808607858828,0.802191392141172,3596659,"Same","Yes",NA,4474,NA,0.08,NA,4863,0.08,0.92,0.712031961080727,4474,4863
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2021,"chinook",0.156711111939631,0.843288888060369,3503839,"Same","Yes",NA,4043,NA,0.15,NA,4756,0.15,0.85,0.510940444735097,4043,4756
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2022,"chinook",0.219757373342847,0.780242626657153,1187707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2010,"chinook",NA,NA,0,"Same","Yes",NA,639,NA,0.046,NA,670,0.046,0.954,NA,639,670
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2011,"chinook",NA,NA,0,"Same","Yes",NA,1181,NA,0.052,NA,1246,0.052,0.948,NA,1181,1246
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2012,"chinook",NA,NA,0,"Same","Yes",NA,631,NA,0.059,NA,671,0.059,0.941,NA,631,671
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2013,"chinook",NA,NA,0,"Same","Yes",NA,1215,NA,0.218,NA,1554,0.218,0.782,NA,1215,1554
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2014,"chinook",NA,NA,0,"Same","Yes",NA,1190,NA,0.18,NA,1451,0.18,0.82,NA,1190,1451
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2015,"chinook",NA,NA,0,"Same","Yes",NA,1445,NA,0.079,NA,1569,0.079,0.921,NA,1445,1569
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2016,"chinook",NA,NA,0,"Same","Yes",NA,8240,NA,0.032,NA,8514,0.032,0.968,NA,8240,8514
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,2204,NA,0.029,NA,2268,0.029,0.971,NA,2204,2268
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,16033,NA,0.012,NA,16221,0.012,0.988,NA,16033,16221
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2019,"chinook",NA,NA,0,"Same","Yes",NA,8676,NA,0.012,NA,8781,0.012,0.988,NA,8676,8781
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2020,"chinook",NA,NA,0,"Same","Yes",NA,4618,NA,0.012,NA,4674,0.012,0.988,NA,4618,4674
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2021,"chinook",NA,NA,0,"Same","Yes",NA,6300,NA,0.027,NA,6470,0.027,0.973,NA,6300,6470
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2010,"chinook",NA,NA,0,"Same","Yes",NA,156,NA,0.935,NA,2410,0.935,0.0649999999999999,NA,156,2410
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2011,"chinook",NA,NA,0,"Same","Yes",NA,94,NA,0.921,NA,1192,0.921,0.079,NA,94,1192
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2012,"chinook",NA,NA,0,"Same","Yes",NA,21,NA,0.857,NA,147,0.857,0.143,NA,21,147
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2013,"chinook",NA,NA,0,"Same","Yes",NA,128,NA,0.806,NA,657,0.806,0.194,NA,128,657
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2014,"chinook",NA,NA,0,"Same","Yes",NA,34,NA,0.938,NA,554,0.938,0.0620000000000001,NA,34,554
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2015,"chinook",NA,NA,0,"Same","Yes",NA,80,NA,0.919,NA,989,0.919,0.081,NA,80,989
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2016,"chinook",NA,NA,0,"Same","Yes",NA,87,NA,0.781,NA,397,0.781,0.219,NA,87,397
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2017,"chinook",NA,NA,0,"Same","Yes",NA,17,NA,0.826,NA,95,0.826,0.174,NA,17,95
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2018,"chinook",NA,NA,0,"Same","Yes",NA,6,NA,0.606,NA,14,0.606,0.394,NA,6,14
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2019,"chinook",NA,NA,0,"Same","Yes",NA,12,NA,0.954,NA,263,0.954,0.046,NA,12,263
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2020,"chinook",NA,NA,0,"Same","Yes",NA,24,NA,0.716,NA,85,0.716,0.284,NA,24,85
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2021,"chinook",NA,NA,0,"Same","Yes",NA,25,NA,0.732,NA,93,0.732,0.268,NA,25,93
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2022,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",2023,"chinook",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2010,"chinook",0.00246613430153163,0.997533865698468,1256990,"Same","Yes",NA,NA,NA,NA,NA,157,NA,NA,NA,NA,157
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2011,"chinook",0,1,1153445,"Same","Yes",NA,NA,NA,NA,NA,90,NA,NA,NA,NA,90
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2012,"chinook",0,1,984587,"Same","Yes",NA,NA,NA,NA,NA,190,NA,NA,NA,NA,190
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2013,"chinook",0.0427939827912512,0.957206017208749,1226528,"Same","Yes",NA,2,NA,0.997,NA,NA,0.997,0.003,0.0411562131532767,2,2.00601805416249
"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",2013,"chinook",0.0427939827912512,0.957206017208749,1226528,"Same","Yes",NA,NA,NA,NA,NA,573,NA,NA,NA,NA,573
